customer_id,song_id,score
N44288,204,4
G45531,458,4
H13442,868,4
N8428,4309,4
L42306,1011,2
G25241,981,4
M37267,3771,4
M41517,1160,4
O29219,270,2
N14978,8689,3
K3465,237,3
O52389,619,2
J17654,293,5
M29707,407,5
G40631,368,4
J40124,48,3
F33590,492,4
O30449,1444,5
O33539,1455,4
G32841,34,5
L3876,2007,5
G42091,3181,4
N29828,2104,3
M11157,4003,4
G6761,1429,4
G17771,746,3
H11522,237,5
M23357,706,4
F50980,27,4
F16350,121,1
F8760,3856,1
O5319,32,4
N20478,410,1
G49341,95,3
G30331,424,3
I39853,9260,3
J27014,1036,3
M40517,902,1
I42513,1134,4
J40674,532,4
F5600,461,5
O27739,86,5
N47338,6492,5
M28417,355,5
O26189,168,5
L3936,4302,4
G20821,1303,5
J25464,332,3
G1701,1999,4
N30078,883,3
M20047,1984,4
G39691,90,4
K33725,2989,5
H932,209,3
K18805,84,4
O8019,4,2
N6848,35,2
K6515,2139,5
K44725,203,5
M50007,1287,5
J41464,1607,5
H8492,5604,4
G47921,5768,5
F7620,3064,1
M13297,263,4
I45113,1846,3
I46083,3316,5
K7205,13,5
N9298,4057,4
O36319,3,5
I6583,1749,4
J2254,4444,4
O47319,243,4
O8639,9478,5
L1846,1312,4
G29961,37,4
F16740,3942,4
M15397,2882,1
F35140,3659,4
F36390,3902,5
I21973,908,5
O23959,1686,5
H41942,7620,3
O41669,1826,3
I13793,219,5
M38867,833,3
F47140,293,5
I32923,1150,3
H28272,517,5
F50990,1199,5
O8639,1999,4
G8591,416,3
K29705,9536,5
H9002,7177,5
I53363,6897,5
J11854,597,2
M25107,8246,3
G21781,65,3
K27085,1078,5
M17,84,3
K24865,733,3
J11514,301,5
J39664,231,4
N9158,1559,4
O1679,5391,3
F39450,5,2
K26795,1424,5
K13325,1208,4
O19899,185,4
F3970,131,4
K41625,6523,5
H46742,2729,5
L14036,7914,5
O7839,326,4
N34848,3706,5
F2280,1508,3
I34943,3813,5
J23034,1547,3
M23237,224,4
L33006,2496,4
F45140,2168,5
H50512,54,5
F31280,7005,5
O7169,197,3
H38062,2910,3
G48401,48,5
N28288,2024,3
G4051,4507,5
M13327,4279,3
J29714,3458,4
G36191,56,4
O3549,4577,4
J15964,940,3
G49801,1479,4
G32531,3082,5
F17310,2021,5
I17333,7428,3
H47582,17,5
K705,1525,5
G1051,1330,4
O2069,1766,3
O19519,8845,4
O16249,2168,5
H17202,3115,5
H33162,2192,4
F14860,168,3
F27920,461,4
F29320,904,4
H8572,19,4
I45113,21,4
M5437,154,1
J40104,355,4
K50725,1130,5
F10990,228,3
J43754,754,4
H46562,6843,3
H39852,2698,4
J5964,515,5
N3718,215,4
I27543,5722,4
L2716,405,4
J34264,3757,4
J51954,1048,4
J40194,161,4
F39420,5602,1
I46423,324,5
O34949,5168,3
F4490,31,4
K29065,1058,3
G23991,590,3
G44131,25,5
O13019,4950,4
K40905,31,5
O639,3883,4
N15028,727,5
O30229,5328,4
G43491,1098,2
F5280,2453,4
G45761,3343,4
K26795,4490,5
I13403,8584,3
M35787,32,5
M36897,678,4
J6924,2032,3
N17548,768,5
H17032,231,5
H28672,3884,5
J44504,20,4
I46903,2310,5
L31246,1077,5
G11461,452,3
G12941,212,5
L31276,5660,4
F26760,5277,3
N24158,9330,3
F41450,6389,3
O19959,264,4
G2651,979,4
J26614,3441,5
O15819,155,5
O15299,7512,5
K39755,32,5
J39014,90,4
M22877,9,4
I46063,97,3
N24158,1236,3
N37058,7767,5
L52146,9257,5
O3919,2461,3
I2263,335,4
M7207,4547,3
I8563,33,4
I22433,167,5
K25705,601,5
M49777,416,4
G15951,399,5
L30786,122,3
I43783,147,2
I40993,8030,5
L50856,24,3
K36455,4013,3
O41779,7674,5
M2377,26,4
L12996,6871,4
H42632,207,3
M24757,1933,5
K39985,2935,5
L21436,3591,4
I51923,68,4
H30282,3096,5
L49996,9791,3
H23892,1292,1
J20334,58,5
H49512,51,4
O21889,1930,3
N8788,31,5
L25886,2382,4
N34108,1341,4
J21674,105,4
L49776,444,5
L40796,321,5
L25866,2147,4
G8771,2459,5
G32721,1647,5
G23441,2442,4
H15662,1759,4
F26820,231,2
L10366,4108,3
G34261,431,4
N47798,7,2
M7847,7718,4
M42987,510,4
F33480,1142,4
F41420,2401,5
K41515,233,5
I53083,4077,4
O8359,380,4
K13415,1851,5
L16216,2109,4
N24598,901,5
K24205,237,3
M8627,49,4
G19881,6276,5
L49666,1700,2
N30068,43,5
G21521,4859,3
O4579,2204,4
O50699,3928,3
L42276,92,4
N2318,194,5
H37242,750,5
G29371,1753,3
O46649,950,5
H48782,2205,5
L29656,4795,3
F45860,1063,4
F28130,402,2
G3231,152,2
M41337,129,4
F35150,2230,3
M40597,457,3
G13421,199,4
M47287,1456,5
O40329,7305,5
O40319,7205,5
F20600,4332,5
N22548,1462,4
K10365,6463,4
N49708,637,5
G7771,3982,3
J21784,7653,4
J30674,105,2
J49224,1700,4
O35369,4865,5
I2033,439,5
O44419,5916,2
L18426,545,5
G25741,416,3
I30123,5257,1
F16470,177,4
J23744,579,5
F14420,13,4
F43530,2269,5
J20604,367,5
L25726,277,4
H38472,4726,3
G2501,72,4
K47805,141,4
M3317,1220,2
K9825,7983,4
K34275,768,5
L14496,1088,4
O8549,4088,5
L12476,631,2
J8184,1570,5
H7432,1336,5
I41073,53,3
H30222,148,4
G45261,6756,5
J27494,4955,5
F22120,277,5
K43505,387,2
G44601,5405,3
G47961,408,5
M52577,15,5
F490,1315,5
I34013,560,4
H38292,957,1
L13186,3393,4
K26655,1211,4
F31970,1204,5
O25799,115,4
F6200,36,4
H30282,27,5
H34802,8103,5
J7674,515,4
I2073,4065,4
N26008,6947,4
J52004,2389,4
O25379,7431,5
O50509,1550,4
L41166,223,5
M25927,113,5
J10374,8356,3
O35049,34,5
O32969,2620,3
I14183,2270,3
G42551,1490,3
I6243,3787,5
K31785,2947,5
J46354,1950,4
L41386,1234,4
H45122,82,2
L3596,43,4
G23321,1106,5
I34283,226,2
G22271,5970,3
M20977,871,3
M4867,686,4
J10154,11,4
G19731,4124,5
F13690,2686,3
F14920,215,5
I25603,9106,2
L16016,5770,3
F39780,4,5
O50389,1035,4
K2045,146,4
I22183,105,3
O34509,34,1
I50393,4481,5
M37667,4732,5
K51575,204,5
J9214,4986,4
L29516,313,3
L32436,7011,3
L42396,23,4
J6564,762,3
N32948,9175,5
F34500,280,3
N48248,4233,4
J16424,1742,5
J29164,1980,3
I35403,2740,5
F48190,26,2
G11471,3352,2
O41919,2168,3
K45595,9608,2
M6977,16,3
F38510,169,5
I3703,2055,4
F50670,94,5
I11463,1962,4
J19304,2046,2
N47798,461,2
N2818,595,3
K43245,423,3
F25170,7398,3
O48849,3257,4
L14106,898,4
H9772,826,3
F24900,1720,3
H49722,607,5
K26055,368,3
J45334,39,4
N22678,2489,4
G25051,1488,4
J47774,1118,3
N41968,960,4
L34376,6560,4
I11713,4374,3
M14507,160,3
K28165,244,4
I51643,242,4
F36820,100,1
K5495,898,3
K14815,58,5
I27163,56,1
F24410,1519,4
J24214,1224,5
H12432,153,5
G28511,312,5
M40567,3178,3
O33229,3146,3
G36191,5671,4
N40938,3629,5
H42322,997,4
F11180,907,5
F21220,490,5
F47380,2101,5
K49205,2714,4
I43123,1613,5
H31092,721,4
F8430,5849,4
F45260,3424,2
L4106,1100,2
L21696,169,4
F15150,3747,4
N48778,155,5
O47059,882,4
G42101,1224,5
L37256,33,5
O38559,5091,2
H18222,1178,3
K20815,92,5
N49028,4612,2
J5294,1866,1
F25380,2256,5
K8315,1538,2
N6638,817,4
L10316,1069,5
F9860,64,5
G32911,75,4
H3782,30,4
K12215,1255,5
K51905,2141,5
F6950,7967,4
N18778,1201,3
N11708,6181,3
G32361,2204,4
O17969,3103,4
F45830,172,2
N43568,682,2
L18456,793,4
O31509,276,3
L13816,554,5
J50834,2705,4
I44243,2006,5
H43312,110,4
G31431,496,5
I3603,8015,4
H39162,298,5
G35801,1065,4
L38846,130,5
J12504,1583,4
L32876,97,5
L47106,2062,5
N12718,2347,4
L17776,27,4
K3045,5557,5
I11183,3647,4
I34143,120,1
I5403,324,4
I28803,129,5
N14488,209,3
H122,125,2
I53053,1172,5
H24252,26,4
O9219,6,5
L41006,3759,5
F32570,140,3
H24062,2443,3
K19585,5519,2
M13517,2634,2
F35140,2037,5
K39965,3354,3
N2288,62,4
O11909,25,5
O50889,1470,5
L29176,148,2
F27460,953,3
J27024,929,3
J15154,924,3
F28760,1038,4
N43748,323,2
M22577,7579,5
N41948,970,5
F35600,1143,5
K13945,5794,5
J17654,52,3
K37385,5142,5
K24745,4228,5
O21219,3548,4
I31813,1926,3
H8322,2577,3
G30271,530,5
M20007,1754,4
G32511,30,5
I39263,4,4
M29757,910,4
N15468,1319,5
F6370,9006,4
M37607,146,5
M50047,240,4
F46840,248,4
M17977,3674,3
F13240,1,5
N37868,3414,3
L29776,876,4
J7364,2129,4
N11428,485,3
G14651,98,4
K23835,431,5
N42628,5191,3
N7518,318,4
G26741,7327,5
O11049,229,4
I17033,11,5
O43069,9480,5
G11181,384,5
J22094,62,5
H17422,3925,4
J14484,547,3
K2205,2671,4
N7848,337,5
K33285,2737,4
J35594,1892,5
I27163,1049,2
O25949,8911,3
N50028,660,3
F52100,90,5
G4541,1187,5
J2604,288,5
K17215,6,3
N46468,1012,4
M7437,759,3
M7847,72,4
H9792,1944,5
M23357,1492,4
I50723,414,5
J37264,2,4
K7985,7704,4
L716,779,3
N45428,4304,4
K41705,43,3
K45665,1359,5
O38109,7359,2
O35049,1414,5
K51405,681,5
N48398,393,5
N47738,1659,3
O12069,67,3
O41619,6936,5
G42151,10,5
M9427,5719,1
O22299,162,2
L9836,416,5
L37656,32,3
K34275,30,5
J46664,1525,5
G49801,8925,5
O40319,2063,3
J37394,2490,2
K35025,1990,5
M31057,172,5
J3254,136,3
H35802,6568,4
N48068,1031,3
M1747,1908,3
M39667,13,4
N24788,84,4
J6774,64,4
K22955,101,5
N10378,164,4
N34778,9400,4
M7227,1069,4
J17304,356,4
J4844,3177,5
F46400,187,3
L43706,1424,5
I40343,119,2
J20054,95,5
M3437,1296,3
G651,170,3
F44210,1638,3
N17548,2704,3
H40762,3247,3
K1365,4234,4
J12464,472,5
K23835,350,5
I2623,2866,5
J47964,81,4
F44150,45,3
N48478,1055,4
F37660,376,5
N24828,1222,3
N33138,137,5
O1519,520,4
F17310,159,5
G15461,286,5
H6162,3731,4
O53029,871,4
F28970,2028,4
G11271,280,5
K32675,1118,5
N50228,1798,4
O31879,6797,5
J11874,354,5
L39396,696,3
K9965,249,4
G15971,769,5
N32728,292,3
H36402,569,3
H39062,945,5
M26137,158,3
M16767,590,5
L15096,105,3
H21292,2990,3
L8146,2049,3
O50479,2330,4
J21434,662,5
N18408,598,5
J27694,691,5
M44257,672,4
F39270,7410,4
I51873,19,5
M52577,21,5
H46432,1271,5
G32391,2482,4
H8572,6661,4
F19660,365,5
J6924,143,4
O38559,38,4
O40729,1242,5
I843,69,4
L2756,35,2
M7627,7190,4
K46415,168,4
O51679,618,3
M52757,153,3
I40973,178,4
J37594,417,4
H22662,4821,4
L36166,21,5
I30253,1143,3
G39631,3467,5
F7710,50,5
I7153,13,5
N34978,103,4
G27161,885,4
L18026,707,4
K52075,9479,5
M47907,929,4
O38809,463,5
J4014,2374,5
L17716,4311,4
L45096,561,4
F36650,1227,5
I43303,1101,2
M40087,441,4
N32108,4594,4
K23315,15,4
G4661,3805,4
I14393,82,3
L49576,206,4
I28863,723,4
N10938,4112,1
L24266,953,4
F21600,785,4
F49850,16,5
G19151,1188,5
F37660,51,3
N42758,2161,4
K9785,183,5
L15696,1073,5
J27484,93,5
K44495,215,4
N40918,65,3
J40444,208,4
N39808,1742,5
M40467,12,5
G30051,1084,5
N41738,580,5
O39279,190,2
G51051,2714,1
M9467,4650,3
I46063,5321,4
L9786,48,4
L18596,3323,5
F47180,1303,5
F30750,9,2
K47805,371,2
F8950,16,5
O18909,2427,5
O29719,3258,3
O23699,1740,3
O42339,3364,4
L52896,4239,5
I25953,4730,4
I7413,638,1
K47135,108,2
O21259,630,5
L20646,1022,4
I33593,50,5
N5308,8036,4
M24727,2498,3
N25638,2744,4
K27315,2168,5
F13730,30,4
L52986,2985,4
I19443,236,5
K33485,3199,5
F38650,856,3
G40871,341,5
L4876,3,5
F32910,453,4
G47431,2602,5
L27086,3975,3
O7349,653,5
O45129,3097,5
K42775,2096,5
F16360,765,4
H9042,586,2
O5319,3811,5
H14472,1904,5
G30381,861,5
J48084,1953,5
J6214,8440,5
N29338,13,3
I33853,1912,5
N50048,1104,5
N7248,152,3
K7055,84,4
M6217,660,4
F7320,7695,5
N35108,512,4
H48722,227,3
L41936,4527,2
M41347,3097,4
O30579,1827,5
L28036,1685,5
L49386,1896,5
G3231,556,4
L18446,6061,5
L2126,2249,3
M13427,7821,4
N48538,415,4
J4424,37,5
J41534,184,4
H20162,70,5
F37120,2946,4
M8067,1941,4
O51959,526,4
J14124,49,1
I40133,70,5
K1385,5014,3
L24526,185,4
K44395,1486,3
N33308,2569,4
M41197,4291,2
K29095,233,4
K29705,2474,4
N5018,3808,5
K5375,436,2
I50773,2116,3
M6427,417,4
L2236,5,3
J48234,957,5
K19215,16,4
H30392,4370,5
I51873,2243,4
O19959,412,4
K35315,1956,2
M21737,374,4
N50408,17,5
O38219,483,4
L22346,283,3
L35036,7057,4
I35703,4349,5
N16438,9247,4
O47989,2432,3
J23184,3790,3
N12388,1915,5
N1028,1079,3
K50155,289,5
L51806,1965,4
I30123,80,3
G42891,2576,4
G36721,1508,3
F16660,118,5
O33289,7704,3
J17584,5720,5
K42125,796,5
I2703,4431,2
N51828,8332,5
F29290,433,5
L2236,221,5
M18597,248,3
M24197,2122,3
J12014,102,5
I19823,17,4
K40755,132,5
J44754,8,5
M36047,713,5
J30914,9437,5
O7049,100,4
M17967,114,4
H10202,42,3
I2033,2109,4
O25079,74,5
H7502,353,5
O1209,9,4
J8674,88,2
K23005,1931,3
K14755,2790,3
F8340,2607,1
L1366,953,5
N22188,2493,3
F14060,349,5
J3194,138,3
L32416,2212,4
J43564,1422,3
M36257,313,3
I35403,211,5
I1553,3985,5
L29366,971,5
L21676,31,5
O3639,301,3
J47234,68,4
H22202,958,5
N21878,925,1
M47707,26,3
M32627,1643,5
O8639,1288,3
L37056,2450,5
I5563,3683,4
J64,7643,4
O31679,783,4
H50562,55,3
J36544,3549,3
F38640,2125,5
I15313,853,5
F10920,453,4
O14799,1220,4
M33547,3205,3
I23063,3118,5
F880,5586,4
I38103,227,4
G16501,6263,3
N31828,1694,4
N17078,309,3
H11352,248,3
F35650,23,4
F60,557,4
G43501,323,5
J28554,1507,3
K5935,826,4
M35547,4306,5
K8635,1,4
F35520,9789,5
K3615,1299,3
J38544,269,3
L10176,56,3
M1647,914,4
H7932,354,4
M1787,3974,3
J50694,350,5
N35598,1761,4
O13599,24,4
O51359,9425,1
H2742,2555,4
I14913,1803,5
F2560,4666,4
M35787,13,5
I52933,8044,5
J53214,9818,5
J42094,355,3
F42690,6739,5
I44263,830,4
I7423,313,4
O44469,241,4
G39141,4855,3
I10893,143,4
K29635,5130,3
H32922,197,4
N39138,1247,4
H30862,831,3
N30558,259,3
K20675,2077,4
M50457,1800,4
H4212,3311,3
O8909,359,4
O1449,779,5
G4681,226,3
L40796,139,3
O48439,3928,3
F37510,1264,5
H37742,4358,4
I35013,2947,4
N38208,3081,5
L38556,202,4
K6035,57,4
G1551,93,2
K18045,54,3
G34121,1293,5
O31909,5053,5
I36863,5522,4
M26437,92,4
G40781,5344,5
G36841,746,5
N1298,141,5
K2015,273,4
G19191,3773,3
J23714,154,4
N38408,802,4
G40221,1,4
L37596,7,5
G31401,5757,4
G2481,115,3
H6822,426,5
I23183,350,3
O34659,6102,5
N45568,789,5
L11276,4585,3
N35418,271,5
K23475,1473,5
O51049,5985,3
O21219,257,5
F10150,205,3
F13190,349,3
I33423,29,4
K29745,39,5
H19832,45,5
L33626,170,2
G2221,17,3
N25328,5621,4
M38437,551,4
O23499,5365,4
O329,179,3
O28899,616,3
G38451,3973,5
F45320,960,5
K4805,704,5
H38072,23,5
H52632,94,4
K49295,695,5
O18859,62,4
J40664,37,4
M11197,433,4
N48178,175,5
O39909,1808,4
O44429,23,5
F49930,102,3
H13442,9265,4
J23224,75,4
N41348,628,3
M9867,7468,4
N6558,1838,4
G10001,64,1
O21809,689,5
I7793,3989,3
L28966,281,4
G5711,157,5
K22495,9660,3
L6086,2607,3
O8699,9,2
F49100,57,4
O35389,5096,3
O29569,33,5
J43614,786,4
G15661,9458,3
O43619,119,5
K7195,748,5
J30324,1385,5
J30824,4799,3
O37839,2010,4
F20240,7135,3
M25667,152,4
L12556,1620,4
I23373,8150,4
O43189,599,5
M9267,10,4
I50983,1286,5
I28803,2,5
L6846,1156,4
H9212,1356,4
N14208,66,5
L46176,237,5
N44228,68,2
I13953,4348,5
O41919,696,2
L33626,1701,3
G43961,1666,5
M17967,3861,4
K35815,1204,4
J31064,11,5
M13567,2195,4
M43217,972,5
K32145,10,5
O18859,242,4
N17078,4920,3
L44826,1939,5
J35204,203,4
J174,426,5
N27128,6347,5
J32964,229,3
L16046,3614,3
L50036,165,3
M22067,5774,4
I33123,1286,4
M25447,445,4
I18273,138,2
L25136,733,3
I10323,1065,4
L52286,56,3
J18864,32,5
M35247,53,4
L8026,1615,5
N43018,82,3
F25830,93,5
K35225,209,5
F31280,8394,5
M42767,672,5
K23035,84,3
H53212,2,5
J4734,1661,3
J48064,10,5
F43770,478,4
I13793,6389,4
O10249,981,5
J42734,537,3
L9216,8320,5
I31093,195,5
L33316,394,4
L40606,6628,4
K13195,386,3
K52725,176,4
K24305,2597,4
N6848,906,4
M3967,5006,3
N36128,797,4
K34985,142,5
K32205,63,2
N18778,2401,5
I42053,24,4
F16600,2392,3
M15877,9879,4
G41961,48,3
M19737,7102,4
J14754,9554,4
I8313,78,4
M17457,1142,5
O14519,3116,4
I48423,52,3
F6140,1879,4
L25126,1097,5
K17365,417,3
N22798,146,4
I15533,58,3
G28841,8690,5
N25798,2564,3
I2073,1606,4
G3641,83,5
G11931,1737,3
M24007,391,5
G53361,32,4
N9788,23,4
H9432,308,5
N14768,2706,5
F21620,155,5
H21712,161,5
G3661,7,3
M16477,5971,4
O10459,902,4
O42999,1881,3
F41800,6872,3
J7774,5315,3
N51668,5713,4
L16046,266,3
F31180,9372,5
M867,3957,3
M20397,6973,3
I34353,33,5
F360,993,4
K2935,109,4
J47494,1496,5
K7195,7292,1
L50046,8357,4
K33005,28,4
H46032,60,3
F8170,270,2
N24998,1796,5
K21035,7364,5
N1568,908,4
O39409,7536,3
M47937,1579,2
K43195,3629,4
H8402,892,3
H15392,1695,3
G42111,81,3
N23018,1,1
I19653,8589,5
H38762,182,4
O53019,504,4
J14614,1582,3
G29891,557,4
I28713,55,4
O29719,5426,4
K13215,538,5
H7942,6396,4
L28226,1380,5
I49603,395,4
F50300,798,5
M967,754,5
I30653,2303,5
F40350,696,5
J27504,315,5
K16085,632,5
H3292,6946,4
G48011,581,5
F11450,2636,5
M21497,28,1
I11183,992,1
L20416,5670,5
G39881,5086,3
I18173,621,4
M7337,271,4
G37641,575,4
N48538,945,3
O17869,1190,3
N33518,1432,2
M27687,356,5
N52098,765,3
M16217,158,4
F1760,1314,4
F47770,1086,5
H40502,838,3
M51597,710,5
K23375,123,3
H38812,6558,5
K49245,2,5
K41715,4451,4
K1655,291,4
M5587,681,5
F26450,5212,5
J21114,9530,4
M2547,14,4
J12014,1996,4
F43970,192,4
H31322,688,5
O21889,777,5
M16257,5,4
J2264,4953,5
I50183,977,2
O3159,154,3
M32337,137,3
I51423,7427,4
I6883,3023,5
N438,385,4
N27248,192,5
O53199,265,5
G9871,5612,4
O559,2196,3
K34155,6411,5
I38293,387,3
H34802,2954,5
F30310,1977,5
H32032,161,5
G42031,7022,4
O5569,212,3
O28559,71,3
H11682,3666,3
L4216,4864,4
O52079,9270,4
I47273,1827,3
N16298,332,5
M4887,895,5
O43879,9811,5
N38318,2503,4
I33973,6144,5
O32099,510,5
N36508,148,4
G24271,82,4
F1010,1392,3
N3728,1040,3
L9786,1015,5
O21239,1628,5
N3228,1423,4
O30839,134,2
I51643,4048,5
L3666,2943,4
O35979,153,4
O32539,281,2
G1051,4552,5
G9681,33,3
M30177,1258,5
H35232,1361,5
J11454,11,4
O45849,9799,5
J12224,13,4
H44782,1026,4
F51810,2733,3
N18628,2375,4
M42777,5911,4
F32590,4930,5
H9582,2701,2
L35016,454,3
N7428,251,5
H42042,840,4
M29097,38,4
I52813,23,5
O20829,3075,5
G18261,888,3
M40537,5353,3
G15281,1730,3
G44841,1187,4
N50408,1219,4
O41779,2185,5
H15212,694,5
O29719,3649,3
K35545,1546,4
N10808,257,5
H46972,92,5
G20681,1602,5
K32075,738,4
G36721,2663,4
O29879,1682,4
F880,1224,4
H21332,3795,4
G52301,31,5
G35871,51,3
G18101,558,3
N44788,32,4
F39650,3049,5
M23447,197,4
G52061,26,5
M30097,213,5
L19616,1250,3
G33191,466,4
G2261,3899,2
G3221,281,2
G50451,1139,3
M28047,8684,5
H51912,4,5
L45936,2250,4
N36488,1,4
K20865,2656,3
I50413,282,4
N7328,9520,4
J44634,1145,3
K3735,1842,5
F26040,2364,3
N28478,6616,3
J31664,6064,4
J18004,3022,4
M49667,1049,5
K46065,4056,5
L1396,1084,2
L28596,431,3
K47975,9570,5
N29218,3678,4
O3159,1979,2
M5497,1488,5
M2607,1527,2
I1243,4699,3
N16618,1246,4
N49948,997,4
N49958,2911,3
L11476,6248,2
I14243,3391,1
F4490,101,5
J5424,5855,5
O51789,9893,4
M9267,4071,4
O5589,114,3
H44342,171,4
H932,245,5
G35591,1846,4
G12041,13,4
O9229,3555,3
M11797,1254,4
M29577,3122,5
H16652,5129,5
I42773,2748,4
J47934,369,5
O42449,2890,4
J41164,37,1
M50767,41,3
N49178,300,3
H1212,98,5
N12198,479,4
J18314,7115,4
H9572,8030,3
I26713,197,2
L36616,14,3
J25594,510,5
J29044,35,3
K29505,431,5
M10857,56,5
J6504,7994,5
L7636,2538,5
M24187,2012,5
J46534,156,3
L37836,4719,3
K49035,12,4
J35224,1589,4
O50379,798,3
G12881,3273,2
F38980,68,3
M33207,1461,5
F15510,98,5
K2335,4,5
O13779,301,4
N31918,201,5
N17428,2219,5
G4411,672,4
N1568,741,4
H23342,5919,4
O28659,3787,5
J51634,154,2
F8950,1186,5
J1624,3763,3
O8449,381,3
G48071,171,4
I43073,4151,4
F52340,280,3
O32859,168,3
H13452,4505,4
I49393,32,5
O41679,587,2
M18757,21,5
N52288,1905,4
J36644,341,5
I41333,718,5
F11630,152,5
O14459,9512,5
O27759,66,5
G4111,445,3
O44259,7920,5
O7159,421,4
M11687,678,4
N52798,2906,2
O3959,855,4
M42847,533,1
M7507,1097,4
F48170,235,3
K46415,22,5
F18860,905,5
L15406,666,4
I10903,476,5
F10870,1582,4
M18517,21,5
O5339,26,3
N31638,1703,3
J49094,43,5
L50076,2521,5
J10934,1549,4
I38263,328,5
O37179,6837,3
M42357,775,4
G39541,1286,3
L37236,3349,5
M42827,5691,4
I14913,218,5
O23129,8541,4
N1338,318,5
M51597,6526,5
J37724,472,5
G29891,133,4
N45648,149,3
H1252,9170,4
O4809,873,4
I1653,969,4
J6634,63,4
F16070,2695,3
I35013,234,4
I6883,1666,5
H46342,2728,4
G45631,7850,3
O43619,87,5
N25328,3822,3
M17597,350,3
L51906,2137,3
K10685,833,4
F33170,31,5
M30247,2673,5
K2125,9195,2
I1593,194,1
F27580,251,4
N27258,4463,4
H45422,2112,4
N19108,3410,3
K8725,277,3
H23322,1786,3
G22441,491,2
I45673,451,3
M28387,8986,3
G36181,125,3
G38931,1770,5
O38689,1948,3
J43614,443,4
O3839,216,4
O21909,9512,4
N40468,2611,5
K43165,9266,3
F15750,43,5
H40422,904,5
K14595,715,4
J12744,5748,5
M10957,2029,4
G4721,5719,1
O36239,179,5
H27762,1551,4
M50347,1532,4
N16198,661,3
K25585,3788,3
M4007,6323,3
N45848,7159,5
L42396,5136,4
H46082,7841,3
G16491,8361,1
M47907,5099,4
L766,1268,4
M3287,5687,4
I24753,1965,5
K52695,334,4
O4559,277,4
L38116,1279,4
N40268,50,5
G22591,4355,2
M17267,67,5
I46463,3399,5
L28936,4800,5
L5456,3124,4
J29144,3279,5
O16389,44,3
N26838,136,4
K45255,34,4
K2205,3268,5
K31315,1345,4
M19797,1825,5
L14526,514,4
H9432,5062,5
J42304,1984,4
I8433,715,3
N44428,29,5
N20568,2143,5
H27992,972,4
F20780,492,4
O35469,5941,4
G821,1092,4
F25070,2451,4
O7979,231,5
J47984,1567,5
L31706,3142,5
M117,4260,2
H25902,98,5
L7636,36,5
F18440,9641,4
G881,195,5
O46969,161,4
F32900,2889,5
G40661,58,5
N27668,226,5
G20241,3101,4
M45547,1262,3
L23446,530,4
J23034,23,5
K44545,2,5
M18247,106,3
N1198,3005,4
F18300,1153,4
K23035,371,3
G39561,140,3
F44110,773,5
K51155,547,4
K31035,9674,5
K25995,1640,4
O39379,4,4
L23276,7595,5
N33038,992,5
F550,5187,2
H41082,3,3
F30690,563,4
H19952,174,1
F24450,6683,4
H15242,5639,4
G42101,288,5
J19814,751,3
J40614,1693,4
M41337,704,4
G27901,291,4
J23364,5267,4
J49494,2276,3
O18359,71,3
K46235,1526,5
N7538,355,5
L30336,37,3
M30597,279,5
F52670,258,3
H11902,4020,4
H6452,1836,5
L40476,8,3
F12280,5,4
K35315,1385,3
K22645,115,5
K9765,23,4
F50950,1,3
K42125,54,5
K36535,3474,4
N46958,2050,3
N8008,1680,4
K34155,1409,4
I6063,1006,4
L6376,2357,3
I32033,2408,5
H8572,2841,4
K9965,244,4
M3317,523,5
K40245,5743,4
K31775,1717,5
K52175,563,4
N1558,578,3
M40097,36,5
I25253,47,5
H9912,18,3
G40851,3693,5
I39733,2669,4
F730,113,3
G3441,1052,4
G2831,4670,5
I24143,2903,5
N7428,1280,2
O10089,357,3
H30222,170,3
F2970,176,4
M28977,3053,4
G42471,2592,4
O46169,4605,4
K32875,1845,4
N27738,1886,5
H25272,923,3
O30979,1808,5
K29545,6456,5
G3591,7549,4
L1416,4624,4
I48743,6444,5
H6942,484,5
K37875,728,3
I15703,3588,4
G34271,239,4
N45878,573,4
G16271,10,4
F37620,2427,5
H18262,70,3
L39396,3856,4
H36612,2395,5
F9990,516,4
I46543,340,4
F49380,732,2
K17175,49,4
M26197,422,4
L29236,313,4
F23080,488,3
H40672,3319,5
F31800,2745,4
I15343,1692,3
N50408,1766,4
M10807,688,4
J8184,4526,3
G29941,732,3
F48330,1170,5
H43072,9765,4
H29442,18,5
M51527,189,4
O10509,688,4
J13734,5049,3
J26534,172,4
K51025,2913,5
G2641,1748,3
F21460,6594,4
H30332,4802,3
J37424,9421,5
J364,3646,3
I22803,6774,5
O10959,1891,5
J35704,31,5
L8456,3,2
K3375,42,3
F50030,7,3
K53095,5720,4
I33753,4626,3
O18639,368,3
I49143,209,5
N39608,7148,4
K48715,523,3
N3088,107,2
K17175,30,5
L43666,967,4
I53003,41,5
M15667,1018,3
F27240,2422,4
J37864,122,1
N29438,2675,5
O14799,6924,4
O45059,3155,3
K38595,1852,5
K23585,2168,3
L13956,9007,4
J2784,781,3
I48143,149,3
G1081,3889,5
O33739,367,4
H8492,807,5
N36538,4415,5
I37943,1263,4
O5569,2063,3
J53154,1372,3
I1223,2657,3
I37883,229,5
H4272,24,5
F16960,9454,3
L35036,5662,4
H31362,18,5
L38116,521,5
I44603,2891,5
L28226,1999,3
G10051,3007,5
G11201,694,3
K19625,215,5
